samples,acc,prec,rec,fpr,ngrams
102270,0.898,0.9808219178082191,0.7902869757174393,0.012797074954296161,2.0
103270,0.957,0.9771428571428571,0.8142857142857143,0.005063291139240506,2.0
104270,0.901,0.9487179487179487,0.5441176470588235,0.007537688442211055,2.0
105270,0.943,0.9852216748768473,0.7874015748031497,0.004021447721179625,2.0
106270,0.809,0.9932126696832579,0.7001594896331739,0.00804289544235925,2.0
107270,0.934,0.9560439560439561,0.5838926174496645,0.004700352526439483,2.0
108270,0.937,0.9552238805970149,0.6918918918918919,0.007361963190184049,2.0
109270,0.854,0.9854721549636803,0.7440585009140768,0.013245033112582781,2.0
110270,0.873,0.9689265536723164,0.7472766884531591,0.02033271719038817,2.0
111270,0.85,0.9907407407407407,0.7456445993031359,0.009389671361502348,2.0
112270,0.879,0.9950372208436724,0.7711538461538462,0.004166666666666667,2.0
113270,0.881,0.9948717948717949,0.7683168316831683,0.00404040404040404,2.0
114270,0.855,0.9920634920634921,0.6361323155216285,0.0032948929159802307,2.0
115270,0.828,0.9975429975429976,0.7036395147313691,0.002364066193853428,2.0
116270,0.881,0.9892086330935251,0.7033248081841432,0.0049261083743842365,2.0
117270,0.882,0.9809523809523809,0.789272030651341,0.016736401673640166,2.0
118270,0.898,0.9977777777777778,0.8163636363636364,0.0022222222222222222,2.0
119270,0.914,0.9816176470588235,0.7672413793103449,0.007668711656441718,2.0
120270,0.909,0.9937106918238994,0.7802469135802469,0.0033613445378151263,2.0
121270,0.903,0.9941690962099126,0.7821100917431193,0.0035460992907801418,2.0
122270,0.907,0.9906976744186047,0.7006578947368421,0.0028735632183908046,2.0
123270,0.856,1.0,0.7525773195876289,0.0,2.0
124270,0.893,0.9862068965517241,0.7352185089974294,0.006546644844517185,2.0
125270,0.794,1.0,0.6472602739726028,0.0,2.0
126270,0.888,0.9833333333333333,0.7338308457711443,0.008361204013377926,2.0
127270,0.917,0.9835390946502057,0.7515723270440252,0.005865102639296188,2.0
128270,0.937,0.9944289693593314,0.854066985645933,0.003436426116838488,2.0
129270,0.916,1.0,0.7735849056603774,0.0,2.0
130270,0.835,0.9980952380952381,0.7616279069767442,0.003205128205128205,2.0
131270,0.847,0.9965635738831615,0.7934336525307798,0.007434944237918215,2.0
132270,0.805,0.9927536231884058,0.7415426251691475,0.01532567049808429,2.0
133270,0.82,1.0,0.7577388963660835,0.0,2.0
134270,0.86,1.0,0.7770700636942676,0.0,2.0
135270,0.847,1.0,0.7992125984251969,0.0,2.0
136270,0.895,1.0,0.86875,0.0,2.0
137270,0.827,0.9981884057971014,0.7621023513139695,0.0036101083032490976,2.0
138270,0.785,0.9981481481481481,0.7158034528552457,0.004048582995951417,2.0
139270,0.835,1.0,0.7924528301886793,0.0,2.0
140270,0.76,0.9985632183908046,0.7441113490364025,0.015151515151515152,2.0
141270,0.823,1.0,0.8067685589519651,0.0,2.0
142270,0.884,1.0,0.8772486772486773,0.0,2.0
143270,0.822,1.0,0.8075675675675675,0.0,2.0
144270,0.812,1.0,0.7952069716775599,0.0,2.0
145270,0.83,1.0,0.8083427282976324,0.0,2.0
146270,0.838,1.0,0.8233369683751364,0.0,2.0
147270,0.858,1.0,0.8458197611292074,0.0,2.0
148270,0.877,1.0,0.8642384105960265,0.0,2.0
149270,0.824,1.0,0.8153200419727177,0.0,2.0
150270,0.878,1.0,0.8651933701657458,0.0,2.0
151270,0.835,1.0,0.8237179487179487,0.0,2.0
152270,0.823,1.0,0.8063457330415755,0.0,2.0
153270,0.861,0.9986376021798365,0.8415614236509759,0.007751937984496124,2.0
154270,0.897,0.9972527472527473,0.8778718258766627,0.011560693641618497,2.0
155270,0.878,0.9782082324455206,0.781431334622824,0.018633540372670808,2.0
156270,0.854,0.9873150105708245,0.7693574958813838,0.015267175572519083,2.0
157270,0.89,0.9803571428571428,0.8472222222222222,0.03125,2.0
158270,0.887,0.9906890130353817,0.83125,0.013888888888888888,2.0
159270,0.902,0.9964973730297724,0.8556390977443609,0.005970149253731343,2.0
160270,0.899,0.9982046678635548,0.8475609756097561,0.0029069767441860465,2.0
161270,0.903,1.0,0.8525835866261399,0.0,2.0
162270,0.925,1.0,0.8842592592592593,0.0,2.0
163270,0.909,0.9982758620689656,0.8654708520179372,0.0030211480362537764,2.0
164270,0.921,0.9982935153583617,0.8823529411764706,0.002967359050445104,2.0
165270,0.925,0.9964476021314387,0.8848580441640379,0.00546448087431694,2.0
166270,0.922,0.986863711001642,0.8956780923994039,0.0243161094224924,2.0
167270,0.929,0.9964601769911504,0.8908227848101266,0.005434782608695652,2.0
168270,0.934,0.9916666666666667,0.9070121951219512,0.014534883720930232,2.0
169270,0.916,0.986644407345576,0.8860569715142429,0.024024024024024024,2.0
170270,0.923,1.0,0.8804347826086957,0.0,2.0
171270,0.928,0.9901477832512315,0.9013452914798207,0.01812688821752266,2.0
172270,0.918,0.9948186528497409,0.8793893129770992,0.008695652173913044,2.0
173270,0.925,0.9965986394557823,0.8892261001517451,0.005865102639296188,2.0
174270,0.924,0.9915682967959528,0.8922610015174507,0.01466275659824047,2.0
175270,0.915,0.9949152542372881,0.8774289985052317,0.00906344410876133,2.0
176270,0.914,0.9948096885813149,0.8738601823708206,0.008771929824561403,2.0
177270,0.921,0.9983108108108109,0.8834080717488789,0.0030211480362537764,2.0
178270,0.878,0.9909747292418772,0.8243243243243243,0.014970059880239521,2.0
179270,0.885,0.9923780487804879,0.8554533508541393,0.02092050209205021,2.0
180270,0.924,0.9965397923875432,0.8861538461538462,0.005714285714285714,2.0
181270,0.934,1.0,0.9030837004405287,0.0,2.0
182270,0.913,0.9982935153583617,0.8718330849478391,0.00303951367781155,2.0
183270,0.921,1.0,0.8836524300441826,0.0,2.0
184270,0.904,0.99822695035461,0.8556231003039514,0.0029239766081871343,2.0
185270,0.913,0.9981167608286252,0.8603896103896104,0.0026041666666666665,2.0
186270,0.93,1.0,0.8944193061840121,0.0,2.0
187270,0.922,0.9966101694915255,0.8855421686746988,0.005952380952380952,2.0
188270,0.914,0.9965337954939342,0.8725341426403642,0.005865102639296188,2.0
189270,0.916,0.9982363315696648,0.8721109399075501,0.002849002849002849,2.0
190270,0.908,0.991869918699187,0.8751793400286944,0.0165016501650165,2.0
191270,0.904,0.9950900163666121,0.8673323823109843,0.010033444816053512,2.0
192270,0.82,0.9903846153846154,0.7803030303030303,0.028846153846153848,2.0
193270,0.747,0.9959432048681541,0.6617250673854448,0.007751937984496124,2.0
194270,0.832,1.0,0.7627118644067796,0.0,2.0
195270,0.798,0.9934924078091106,0.6971080669710806,0.008746355685131196,2.0
196270,0.841,0.998158379373849,0.7742857142857142,0.0033333333333333335,2.0
197270,0.848,0.9983606557377049,0.8013157894736842,0.004166666666666667,2.0
198270,0.994,0.9989847715736041,0.9949443882709808,0.09090909090909091,2.0
199270,0.998,1.0,0.9979859013091642,0.0,2.0
200270,0.918,1.0,0.9049826187717266,0.0,2.0
201270,0.777,1.0,0.7300242130750605,0.0,2.0
202270,0.856,1.0,0.7957446808510639,0.0,2.0
203270,0.868,0.9982638888888888,0.8144475920679887,0.003401360544217687,2.0
204270,0.819,0.992831541218638,0.7578659370725034,0.01486988847583643,2.0
205270,0.869,0.9981024667931688,0.801829268292683,0.0029069767441860465,2.0
206270,0.876,0.9981447124304267,0.8139183055975794,0.0029498525073746312,2.0
207270,0.886,1.0,0.8181818181818182,0.0,2.0
208270,0.832,1.0,0.792336217552534,0.0,2.0
209270,0.873,0.9984375,0.8352941176470589,0.00425531914893617,2.0
210270,0.867,1.0,0.8091822094691535,0.0,2.0
211270,0.871,1.0,0.8200836820083682,0.0,2.0
212270,0.899,1.0,0.8579465541490858,0.0,2.0
213270,0.894,0.9983606557377049,0.8529411764705882,0.0034965034965034965,2.0
214270,0.885,0.9985007496251874,0.8538461538461538,0.004545454545454545,2.0
215270,0.772,0.9955555555555555,0.6646884272997032,0.006134969325153374,2.0
216270,0.805,1.0,0.7559449311639549,0.0,2.0
217270,0.882,1.0,0.8342696629213483,0.0,2.0
218270,0.907,0.9980806142034548,0.8496732026143791,0.002577319587628866,2.0
219270,0.919,1.0,0.8640939597315436,0.0,2.0
220270,0.915,1.0,0.8652931854199684,0.0,2.0
221270,0.915,0.9981981981981982,0.8683385579937304,0.0027624309392265192,2.0
222270,0.884,1.0,0.8445040214477212,0.0,2.0
223270,0.906,0.9963503649635036,0.8557993730407524,0.0055248618784530384,2.0
224270,0.864,0.9915966386554622,0.7814569536423841,0.010101010101010102,2.0
225270,0.861,1.0,0.7750809061488673,0.0,2.0
226270,0.938,0.9944954128440368,0.9018302828618968,0.007518796992481203,2.0
227270,0.896,0.9984939759036144,0.8655352480417755,0.004273504273504274,2.0
228270,0.9,1.0,0.8161764705882353,0.0,2.0
229270,0.941,0.9977876106194691,0.8860510805500982,0.002036659877800407,2.0
230270,0.93,0.9936974789915967,0.8759259259259259,0.006521739130434782,2.0
231270,0.932,0.9959595959595959,0.8819320214669052,0.0045351473922902496,2.0
232270,0.9,0.9969558599695586,0.8698539176626826,0.008097165991902834,2.0
233270,0.908,0.9936575052854123,0.8407871198568873,0.006802721088435374,2.0
234270,0.92,0.9979338842975206,0.8594306049822064,0.00228310502283105,2.0
235270,0.935,0.9978947368421053,0.8810408921933085,0.0021645021645021645,2.0
236270,0.926,0.9982517482517482,0.8866459627329193,0.0028089887640449437,2.0
237270,0.93,0.9968304278922345,0.9024390243902439,0.006600660066006601,2.0
238270,0.896,0.9957716701902748,0.8219895287958116,0.00468384074941452,2.0
239270,0.924,0.9982394366197183,0.883177570093458,0.002793296089385475,2.0
240270,0.937,0.9961464354527938,0.8944636678200693,0.004739336492890996,2.0
241270,0.927,0.9960159362549801,0.8756567425569177,0.004662004662004662,2.0
242270,0.935,0.9965811965811966,0.9024767801857585,0.005649717514124294,2.0
243270,0.948,1.0,0.8994197292069632,0.0,2.0
244270,0.931,0.9958071278825996,0.8763837638376384,0.004366812227074236,2.0
245270,0.934,0.996219281663516,0.8917089678510999,0.004889975550122249,2.0
246270,0.924,1.0,0.8492063492063492,0.0,2.0
247270,0.886,0.9963503649635036,0.8297872340425532,0.005847953216374269,2.0
248270,0.893,0.9950738916256158,0.793713163064833,0.004073319755600814,2.0
249270,0.942,0.9976744186046511,0.8827160493827161,0.0019455252918287938,2.0
250270,0.934,0.9939516129032258,0.8866906474820144,0.006756756756756757,2.0
251270,0.929,0.9981718464351006,0.8863636363636364,0.0026041666666666665,2.0
252270,0.9,1.0,0.8269896193771626,0.0,2.0
253270,0.861,1.0,0.761986301369863,0.0,2.0
254270,0.841,0.9956140350877193,0.7430441898527005,0.005141388174807198,2.0
255270,0.844,0.992462311557789,0.7208029197080292,0.00663716814159292,2.0
256270,0.858,1.0,0.8041379310344827,0.0,2.0
257270,0.896,1.0,0.8492753623188406,0.0,2.0
258270,0.915,0.9981447124304267,0.864951768488746,0.0026455026455026454,2.0
259270,0.914,0.996937212863706,0.8857142857142857,0.007547169811320755,2.0
260270,0.928,1.0,0.8998609179415855,0.0,2.0
261270,0.921,0.998371335504886,0.8871201157742402,0.003236245954692557,2.0
262270,0.895,1.0,0.8590604026845637,0.0,2.0
263270,0.906,0.9970193740685543,0.8791064388961892,0.008368200836820083,2.0
264270,0.907,0.996551724137931,0.8639760837070254,0.006042296072507553,2.0
265270,0.931,0.9921259842519685,0.9077809798270894,0.016339869281045753,2.0
266270,0.895,0.9920634920634921,0.8620689655172413,0.01818181818181818,2.0
267270,0.9189463019250254,0.9935691318327974,0.8904899135446686,0.013651877133105802,2.0
0,1.0,0.0,0.0,0.0,3.0
10,0.55,0.0,0.0,0.0,3.0
30,0.9,1.0,0.7647058823529411,0.0,3.0
70,0.8125,1.0,0.5588235294117647,0.0,3.0
150,0.85625,1.0,0.5818181818181818,0.0,3.0
310,0.865625,1.0,0.6293103448275862,0.0,3.0
630,0.909375,1.0,0.7351598173515982,0.0,3.0
1270,0.903,1.0,0.7364130434782609,0.0,3.0
2270,0.935,1.0,0.8132183908045977,0.0,3.0
3270,0.944,1.0,0.8376811594202899,0.0,3.0
4270,0.953,1.0,0.8653295128939829,0.0,3.0
5270,0.963,1.0,0.8936781609195402,0.0,3.0
6270,0.968,1.0,0.9106145251396648,0.0,3.0
7270,0.977,0.9971098265895953,0.9400544959128065,0.001579778830963665,3.0
8270,0.972,1.0,0.9190751445086706,0.0,3.0
9270,0.975,1.0,0.9297752808988764,0.0,3.0
10270,0.707,1.0,0.38958333333333334,0.0,3.0
11270,0.562,0.9953703703703703,0.32975460122699385,0.0028735632183908046,3.0
12270,0.651,0.9965635738831615,0.45454545454545453,0.0027624309392265192,3.0
13270,0.688,0.9935897435897436,0.5,0.005263157894736842,3.0
14270,0.722,0.9971910112359551,0.5617088607594937,0.002717391304347826,3.0
15270,0.741,0.9974747474747475,0.6049004594180705,0.002881844380403458,3.0
16270,0.749,0.9975,0.6147919876733436,0.002849002849002849,3.0
17270,0.796,1.0,0.6802507836990596,0.0,3.0
18270,0.802,1.0,0.6842105263157895,0.0,3.0
19270,0.827,1.0,0.7191558441558441,0.0,3.0
20270,0.828,0.9936575052854123,0.7355242566510172,0.008310249307479225,3.0
21270,0.825,1.0,0.7315950920245399,0.0,3.0
22270,0.869,1.0,0.7968992248062016,0.0,3.0
23270,0.866,1.0,0.7806873977086743,0.0,3.0
24270,0.881,0.9980430528375733,0.8121019108280255,0.002688172043010753,3.0
25270,0.884,0.9943074003795066,0.8226059654631083,0.008264462809917356,3.0
26270,0.862,0.9980694980694981,0.790519877675841,0.002890173410404624,3.0
27270,0.908,0.998046875,0.8488372093023255,0.002512562814070352,3.0
28270,0.913,1.0,0.8580750407830342,0.0,3.0
29270,0.913,1.0,0.8642745709828393,0.0,3.0
30270,0.913,0.9964850615114236,0.8696319018404908,0.005747126436781609,3.0
31270,0.93,0.9965928449744463,0.8958652373660031,0.005763688760806916,3.0
32270,0.913,0.9981684981684982,0.8637083993660856,0.0027100271002710027,3.0
33270,0.921,0.998109640831758,0.8712871287128713,0.0025380710659898475,3.0
34270,0.937,1.0,0.9023255813953488,0.0,3.0
35270,0.928,1.0,0.8838709677419355,0.0,3.0
36270,0.915,0.9929947460595446,0.875,0.011363636363636364,3.0
37270,0.93,0.9965337954939342,0.8942457231726283,0.0056022408963585435,3.0
38270,0.926,0.9965034965034965,0.8878504672897196,0.00558659217877095,3.0
39270,0.933,0.9946332737030411,0.896774193548387,0.007894736842105263,3.0
40270,0.95,0.9965694682675815,0.9236883942766295,0.005390835579514825,3.0
41270,0.942,0.9965337954939342,0.9112519809825673,0.005420054200542005,3.0
42270,0.95,0.9982332155477032,0.9201954397394136,0.0025906735751295338,3.0
43270,0.95,0.9983277591973244,0.9241486068111455,0.002824858757062147,3.0
44270,0.949,0.9965397923875432,0.9216,0.005333333333333333,3.0
45270,0.951,0.9965277777777778,0.9243156199677939,0.005277044854881266,3.0
46270,0.946,0.9917218543046358,0.9243827160493827,0.014204545454545454,3.0
47270,0.949,0.9966273187183811,0.9234375,0.005555555555555556,3.0
48270,0.963,0.9948979591836735,0.9450726978998385,0.007874015748031496,3.0
49270,0.958,1.0,0.9345794392523364,0.0,3.0
50270,0.953,0.9898132427843803,0.9342948717948718,0.015957446808510637,3.0
51270,0.941,0.9982332155477032,0.9069020866773676,0.002652519893899204,3.0
52270,0.953,0.9967532467532467,0.9317147192716236,0.005865102639296188,3.0
53270,0.947,0.993006993006993,0.9205834683954619,0.010443864229765013,3.0
54270,0.95,0.9949066213921901,0.9257503949447078,0.008174386920980926,3.0
55270,0.956,0.9952456418383518,0.9387144992526159,0.00906344410876133,3.0
56270,0.957,0.9932088285229203,0.9375,0.010638297872340425,3.0
57270,0.955,0.9949152542372881,0.9332273449920508,0.008086253369272238,3.0
58270,0.956,0.9881956155143339,0.9406099518459069,0.01856763925729443,3.0
59270,0.962,0.9967479674796748,0.9445300462249615,0.005698005698005698,3.0
60270,0.957,0.9898132427843803,0.9403225806451613,0.015789473684210527,3.0
61270,0.951,0.9965457685664939,0.9246794871794872,0.005319148936170213,3.0
62270,0.897,0.9933333333333333,0.8575539568345324,0.013114754098360656,3.0
63270,0.854,0.9885877318116976,0.8339350180505415,0.047337278106508875,3.0
64270,0.85,0.9985835694050992,0.8255269320843092,0.00684931506849315,3.0
65270,0.868,0.9928571428571429,0.8454987834549879,0.028089887640449437,3.0
66270,0.937,0.9873595505617978,0.9286657859973579,0.037037037037037035,3.0
67270,0.938,0.9848275862068966,0.9333333333333333,0.04680851063829787,3.0
68270,0.893,0.9943181818181818,0.8717310087173101,0.02030456852791878,3.0
69270,0.935,0.9823008849557522,0.9262865090403338,0.042704626334519574,3.0
70270,0.938,0.9959785522788204,0.92643391521197,0.015151515151515152,3.0
71270,0.889,0.9830985915492958,0.875784190715182,0.059113300492610835,3.0
72270,0.923,0.9776714513556619,0.9068047337278107,0.043209876543209874,3.0
73270,0.926,0.9845916795069337,0.9089615931721194,0.03367003367003367,3.0
74270,0.893,0.978405315614618,0.862371888726208,0.04100946372239748,3.0
75270,0.908,0.9851411589895989,0.8899328859060402,0.0392156862745098,3.0
76270,0.898,0.9915254237288136,0.8577712609970675,0.015723270440251572,3.0
77270,0.935,0.9804964539007093,0.9110378912685337,0.027989821882951654,3.0
78270,0.904,0.9851973684210527,0.8731778425655977,0.028662420382165606,3.0
79270,0.909,0.9710982658959537,0.8689655172413793,0.03571428571428571,3.0
80270,0.926,0.982,0.8830935251798561,0.02027027027027027,3.0
81270,0.924,0.9752252252252253,0.8694779116465864,0.021912350597609563,3.0
82270,0.94,0.9859719438877755,0.9027522935779817,0.015384615384615385,3.0
83270,0.919,0.9755434782608695,0.8329466357308585,0.015817223198594025,3.0
84270,0.927,0.9859154929577465,0.8624229979466119,0.011695906432748537,3.0
85270,0.927,0.9822485207100592,0.8320802005012531,0.009983361064891847,3.0
86270,0.919,0.9817073170731707,0.8110831234256927,0.009950248756218905,3.0
87270,0.94,0.9243243243243243,0.7880184331797235,0.017879948914431672,3.0
88270,0.949,0.5151515151515151,0.3269230769230769,0.016877637130801686,3.0
89270,0.944,0.8918918918918919,0.6923076923076923,0.014002333722287048,3.0
90270,0.939,0.9387755102040817,0.6258503401360545,0.007033997655334115,3.0
91270,0.946,0.9790209790209791,0.7329842931937173,0.003708281829419036,3.0
92270,0.938,0.9651162790697675,0.5845070422535211,0.0034965034965034965,3.0
93270,0.938,0.96875,0.7311320754716981,0.006345177664974619,3.0
94270,0.876,0.9856115107913669,0.6954314720812182,0.006600660066006601,3.0
95270,0.93,0.9591836734693877,0.5875,0.004761904761904762,3.0
96270,0.853,0.9956896551724138,0.6127320954907162,0.0016051364365971107,3.0
97270,0.816,0.9972144846796658,0.6617375231053605,0.002178649237472767,3.0
98270,0.875,1.0,0.6376811594202898,0.0,3.0
99270,0.813,0.9969879518072289,0.6402321083172147,0.002070393374741201,3.0
100270,0.916,0.9963636363636363,0.7675070028011205,0.0015552099533437014,3.0
101270,0.896,0.9824561403508771,0.6245353159851301,0.004103967168262654,3.0
102270,0.836,0.9965635738831615,0.6401766004415012,0.0018281535648994515,3.0
103270,0.925,0.9856115107913669,0.6523809523809524,0.002531645569620253,3.0
104270,0.87,0.9743589743589743,0.37254901960784315,0.002512562814070352,3.0
105270,0.896,0.9807692307692307,0.6023622047244095,0.004021447721179625,3.0
106270,0.721,1.0,0.5550239234449761,0.0,3.0
107270,0.915,0.9848484848484849,0.436241610738255,0.0011750881316098707,3.0
108270,0.911,0.9528301886792453,0.5459459459459459,0.006134969325153374,3.0
109270,0.785,0.9797687861271677,0.6197440585009141,0.01545253863134658,3.0
110270,0.813,0.9755244755244755,0.6078431372549019,0.012939001848428836,3.0
111270,0.759,0.9882697947214076,0.5871080139372822,0.009389671361502348,3.0
112270,0.816,0.9970414201183432,0.6480769230769231,0.0020833333333333333,3.0
113270,0.79,1.0,0.5841584158415841,0.0,3.0
114270,0.785,0.9944444444444445,0.455470737913486,0.0016474464579901153,3.0
115270,0.701,1.0,0.48180242634315423,0.0,3.0
116270,0.811,0.9902912621359223,0.5217391304347826,0.003284072249589491,3.0
117270,0.8,0.9969135802469136,0.6187739463601533,0.0020920502092050207,3.0
118270,0.821,0.9973190348525469,0.6763636363636364,0.0022222222222222222,3.0
119270,0.884,0.9915254237288136,0.6724137931034483,0.003067484662576687,3.0
120270,0.863,1.0,0.6617283950617284,0.0,3.0
121270,0.825,1.0,0.5986238532110092,0.0,3.0
122270,0.867,0.9830508474576272,0.5723684210526315,0.004310344827586207,3.0
123270,0.777,1.0,0.6168384879725086,0.0,3.0
124270,0.856,0.9959514170040485,0.6323907455012854,0.0016366612111292963,3.0
125270,0.719,0.9967213114754099,0.5205479452054794,0.002403846153846154,3.0
126270,0.843,0.9959514170040485,0.6119402985074627,0.0016722408026755853,3.0
127270,0.866,0.9893617021276596,0.5849056603773585,0.002932551319648094,3.0
128270,0.859,0.996415770609319,0.6650717703349283,0.001718213058419244,3.0
129270,0.884,1.0,0.6873315363881402,0.0,3.0
130270,0.767,0.9978118161925602,0.6627906976744186,0.003205128205128205,3.0
131270,0.775,0.9980314960629921,0.6935704514363885,0.0037174721189591076,3.0
132270,0.682,1.0,0.5696887686062246,0.0,3.0
133270,0.734,1.0,0.6419919246298789,0.0,3.0
134270,0.779,1.0,0.6480891719745223,0.0,3.0
135270,0.755,1.0,0.678477690288714,0.0,3.0
136270,0.701,1.0,0.62625,0.0,3.0
137270,0.775,1.0,0.6887966804979253,0.0,3.0
138270,0.704,0.9978213507625272,0.6082337317397079,0.004048582995951417,3.0
139270,0.735,1.0,0.6666666666666666,0.0,3.0
140270,0.665,1.0,0.6413276231263383,0.0,3.0
141270,0.751,1.0,0.7281659388646288,0.0,3.0
142270,0.812,1.0,0.801058201058201,0.0,3.0
143270,0.669,1.0,0.6421621621621622,0.0,3.0
144270,0.745,1.0,0.7222222222222222,0.0,3.0
145270,0.759,1.0,0.7282976324689966,0.0,3.0
146270,0.766,1.0,0.7448200654307524,0.0,3.0
147270,0.77,1.0,0.750271444082519,0.0,3.0
148270,0.76,1.0,0.7350993377483444,0.0,3.0
149270,0.724,1.0,0.7103882476390346,0.0,3.0
150270,0.801,1.0,0.7801104972375691,0.0,3.0
151270,0.771,1.0,0.7553418803418803,0.0,3.0
152270,0.691,1.0,0.661925601750547,0.0,3.0
153270,0.749,0.9967948717948718,0.7141216991963261,0.015503875968992248,3.0
154270,0.786,0.9983739837398374,0.7424425634824667,0.005780346820809248,3.0
155270,0.7,0.9779735682819384,0.42940038684719534,0.010351966873706004,3.0
156270,0.735,0.9942196531791907,0.5667215815485996,0.005089058524173028,3.0
157270,0.792,0.9888888888888889,0.6867283950617284,0.014204545454545454,3.0
158270,0.793,0.9977011494252873,0.678125,0.002777777777777778,3.0
159270,0.822,1.0,0.7323308270676692,0.0,3.0
160270,0.839,1.0,0.7545731707317073,0.0,3.0
161270,0.844,1.0,0.7629179331306991,0.0,3.0
162270,0.87,1.0,0.7993827160493827,0.0,3.0
163270,0.852,1.0,0.7787742899850523,0.0,3.0
164270,0.859,0.9980916030534351,0.7888386123680241,0.002967359050445104,3.0
165270,0.892,0.9981060606060606,0.831230283911672,0.00273224043715847,3.0
166270,0.862,0.9854280510018215,0.8062593144560357,0.0243161094224924,3.0
167270,0.888,0.9980842911877394,0.8243670886075949,0.002717391304347826,3.0
168270,0.874,0.9853479853479854,0.8201219512195121,0.023255813953488372,3.0
169270,0.874,0.9945155393053017,0.815592203898051,0.009009009009009009,3.0
170270,0.883,1.0,0.8183229813664596,0.0,3.0
171270,0.884,0.9964093357271095,0.8295964125560538,0.006042296072507553,3.0
172270,0.875,0.9962546816479401,0.8122137404580153,0.005797101449275362,3.0
173270,0.889,0.9963768115942029,0.834597875569044,0.005865102639296188,3.0
174270,0.901,0.998220640569395,0.8512898330804249,0.002932551319648094,3.0
175270,0.872,1.0,0.8086696562032885,0.0,3.0
176270,0.869,1.0,0.8009118541033434,0.0,3.0
177270,0.866,0.992633517495396,0.8056801195814649,0.012084592145015106,3.0
178270,0.836,1.0,0.7537537537537538,0.0,3.0
179270,0.818,0.9965694682675815,0.7634691195795007,0.008368200836820083,3.0
180270,0.887,1.0,0.8261538461538461,0.0,3.0
181270,0.876,1.0,0.8179148311306902,0.0,3.0
182270,0.868,1.0,0.8032786885245902,0.0,3.0
183270,0.874,1.0,0.8144329896907216,0.0,3.0
184270,0.871,0.9981167608286252,0.8054711246200608,0.0029239766081871343,3.0
185270,0.872,0.9979591836734694,0.7938311688311688,0.0026041666666666665,3.0
186270,0.884,1.0,0.8250377073906485,0.0,3.0
187270,0.89,0.996415770609319,0.8373493975903614,0.005952380952380952,3.0
188270,0.879,1.0,0.8163884673748103,0.0,3.0
189270,0.87,1.0,0.7996918335901386,0.0,3.0
190270,0.858,0.9928952042628775,0.8020086083213773,0.013201320132013201,3.0
191270,0.849,0.9981884057971014,0.7860199714693296,0.0033444816053511705,3.0
192270,0.722,1.0,0.648989898989899,0.0,3.0
193270,0.644,1.0,0.5202156334231806,0.0,3.0
194270,0.747,1.0,0.6426553672316384,0.0,3.0
195270,0.71,1.0,0.558599695585997,0.0,3.0
196270,0.753,0.9978021978021978,0.6485714285714286,0.0033333333333333335,3.0
197270,0.727,1.0,0.6407894736842106,0.0,3.0
198270,0.991,1.0,0.9908998988877654,0.0,3.0
199270,0.997,1.0,0.9969788519637462,0.0,3.0
200270,0.884,1.0,0.86558516801854,0.0,3.0
201270,0.7,1.0,0.6368038740920097,0.0,3.0
202270,0.813,1.0,0.7347517730496453,0.0,3.0
203270,0.811,0.9980732177263969,0.7337110481586402,0.003401360544217687,3.0
204270,0.777,1.0,0.6949384404924761,0.0,3.0
205270,0.823,1.0,0.7301829268292683,0.0,3.0
206270,0.828,1.0,0.7397881996974282,0.0,3.0
207270,0.826,1.0,0.722488038277512,0.0,3.0
208270,0.755,1.0,0.6971569839307787,0.0,3.0
209270,0.808,1.0,0.7490196078431373,0.0,3.0
210270,0.806,1.0,0.7216642754662841,0.0,3.0
211270,0.801,1.0,0.7224546722454672,0.0,3.0
212270,0.852,1.0,0.7918424753867792,0.0,3.0
213270,0.826,1.0,0.7563025210084033,0.0,3.0
214270,0.807,0.99830220713073,0.7538461538461538,0.004545454545454545,3.0
215270,0.722,0.9974874371859297,0.5890207715133531,0.003067484662576687,3.0
216270,0.655,1.0,0.5682102628285357,0.0,3.0
217270,0.788,1.0,0.702247191011236,0.0,3.0
218270,0.839,1.0,0.7369281045751634,0.0,3.0
219270,0.86,1.0,0.7651006711409396,0.0,3.0
220270,0.848,1.0,0.7591125198098256,0.0,3.0
221270,0.824,1.0,0.7241379310344828,0.0,3.0
222270,0.811,1.0,0.7466487935656837,0.0,3.0
223270,0.817,1.0,0.713166144200627,0.0,3.0
224270,0.784,1.0,0.6423841059602649,0.0,3.0
225270,0.805,1.0,0.6844660194174758,0.0,3.0
226270,0.884,1.0,0.8069883527454242,0.0,3.0
227270,0.769,0.9981378026070763,0.6997389033942559,0.004273504273504274,3.0
228270,0.834,1.0,0.6948529411764706,0.0,3.0
229270,0.809,1.0,0.6247544204322201,0.0,3.0
230270,0.83,1.0,0.6851851851851852,0.0,3.0
231270,0.865,1.0,0.7584973166368515,0.0,3.0
232270,0.795,0.9981818181818182,0.7290836653386454,0.004048582995951417,3.0
233270,0.828,0.9948849104859335,0.6958855098389982,0.0045351473922902496,3.0
234270,0.834,0.9974874371859297,0.7064056939501779,0.00228310502283105,3.0
235270,0.881,0.997624703087886,0.7806691449814126,0.0021645021645021645,3.0
236270,0.803,1.0,0.6940993788819876,0.0,3.0
237270,0.867,1.0,0.8091822094691535,0.0,3.0
238270,0.829,0.9950738916256158,0.7050610820244329,0.00468384074941452,3.0
